Datum,Zeit,Adr,ID-Nr.,HST,Nr.,Wert,Einheit,Beschreibung,Art,Modul,SP-Nr.,Tarif
16.12.09,12:57,1,001,GWF,1,5,kWh,energy,instant.,0,0,0
16.12.09,12:57,1,001,GWF,2,0.62,m^3,volume,instant.,0,0,0
16.12.09,12:57,1,001,GWF,3,0.62,m^3,volume,instant.,1,0,0
16.12.09,12:57,1,001,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,1,001,GWF,5,23,°C,return temperature,instant.,0,0,0
16.12.09,12:57,1,001,GWF,6,6.8,K,temperature difference,instant.,0,0,0
16.12.09,12:57,1,001,GWF,7,4,hours,on time,instant.,0,0,0
16.12.09,12:57,1,001,GWF,8,4,hours,operating time,instant.,0,0,0
16.12.09,12:57,1,001,GWF,9,152,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,1,001,GWF,10,1.14,kW,power,instant.,0,0,0
16.12.09,12:57,1,001,GWF,11,16.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,1,001,GWF,12,31,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,1,001,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,1,001,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,1,001,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,1,001,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,1,001,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,1,001,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,1,001,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,1,001,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,2,002,GWF,1,7,kWh,energy,instant.,0,0,0
16.12.09,12:57,2,002,GWF,2,0.60,m^3,volume,instant.,0,0,0
16.12.09,12:57,2,002,GWF,3,0.60,m^3,volume,instant.,1,0,0
16.12.09,12:57,2,002,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,2,002,GWF,5,20,°C,return temperature,instant.,0,0,0
16.12.09,12:57,2,002,GWF,6,9.5,K,temperature difference,instant.,0,0,0
16.12.09,12:57,2,002,GWF,7,3,hours,on time,instant.,0,0,0
16.12.09,12:57,2,002,GWF,8,3,hours,operating time,instant.,0,0,0
16.12.09,12:57,2,002,GWF,9,161,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,2,002,GWF,10,1.76,kW,power,instant.,0,0,0
16.12.09,12:57,2,002,GWF,11,16.12.09 12:58 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,2,002,GWF,12,2,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,2,002,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,2,002,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,2,002,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,2,002,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,2,002,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,2,002,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,2,002,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,2,002,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,3,003,GWF,1,7,kWh,energy,instant.,0,0,0
16.12.09,12:57,3,003,GWF,2,0.58,m^3,volume,instant.,0,0,0
16.12.09,12:57,3,003,GWF,3,0.58,m^3,volume,instant.,1,0,0
16.12.09,12:57,3,003,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,3,003,GWF,5,18,°C,return temperature,instant.,0,0,0
16.12.09,12:57,3,003,GWF,6,11.7,K,temperature difference,instant.,0,0,0
16.12.09,12:57,3,003,GWF,7,3,hours,on time,instant.,0,0,0
16.12.09,12:57,3,003,GWF,8,3,hours,operating time,instant.,0,0,0
16.12.09,12:57,3,003,GWF,9,180,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,3,003,GWF,10,2.39,kW,power,instant.,0,0,0
16.12.09,12:57,3,003,GWF,11,15.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,3,003,GWF,12,1,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,3,003,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,3,003,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,3,003,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,3,003,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,3,003,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,3,003,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,3,003,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,3,003,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,4,004,GWF,1,6,kWh,energy,instant.,0,0,0
16.12.09,12:57,4,004,GWF,2,0.50,m^3,volume,instant.,0,0,0
16.12.09,12:57,4,004,GWF,3,0.50,m^3,volume,instant.,1,0,0
16.12.09,12:57,4,004,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,4,004,GWF,5,19,°C,return temperature,instant.,0,0,0
16.12.09,12:57,4,004,GWF,6,10.8,K,temperature difference,instant.,0,0,0
16.12.09,12:57,4,004,GWF,7,3,hours,on time,instant.,0,0,0
16.12.09,12:57,4,004,GWF,8,3,hours,operating time,instant.,0,0,0
16.12.09,12:57,4,004,GWF,9,148,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,4,004,GWF,10,1.80,kW,power,instant.,0,0,0
16.12.09,12:57,4,004,GWF,11,16.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,4,004,GWF,12,2,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,4,004,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,4,004,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,4,004,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,4,004,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,4,004,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,4,004,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,4,004,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,4,004,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,5,005,GWF,1,2,kWh,energy,instant.,0,0,0
16.12.09,12:57,5,005,GWF,2,0.37,m^3,volume,instant.,0,0,0
16.12.09,12:57,5,005,GWF,3,0.37,m^3,volume,instant.,1,0,0
16.12.09,12:57,5,005,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,5,005,GWF,5,24,°C,return temperature,instant.,0,0,0
16.12.09,12:57,5,005,GWF,6,6.3,K,temperature difference,instant.,0,0,0
16.12.09,12:57,5,005,GWF,7,0,hours,on time,instant.,0,0,0
16.12.09,12:57,5,005,GWF,8,0,hours,operating time,instant.,0,0,0
16.12.09,12:57,5,005,GWF,9,401,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,5,005,GWF,10,2.92,kW,power,instant.,0,0,0
16.12.09,12:57,5,005,GWF,11,16.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,5,005,GWF,12,10,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,5,005,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,5,005,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,5,005,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,5,005,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,5,005,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,5,005,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,5,005,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,5,005,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,6,006,GWF,1,5,kWh,energy,instant.,0,0,0
16.12.09,12:57,6,006,GWF,2,0.52,m^3,volume,instant.,0,0,0
16.12.09,12:57,6,006,GWF,3,0.52,m^3,volume,instant.,1,0,0
16.12.09,12:57,6,006,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,6,006,GWF,5,21,°C,return temperature,instant.,0,0,0
16.12.09,12:57,6,006,GWF,6,9.2,K,temperature difference,instant.,0,0,0
16.12.09,12:57,6,006,GWF,7,2,hours,on time,instant.,0,0,0
16.12.09,12:57,6,006,GWF,8,2,hours,operating time,instant.,0,0,0
16.12.09,12:57,6,006,GWF,9,194,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,6,006,GWF,10,2.06,kW,power,instant.,0,0,0
16.12.09,12:57,6,006,GWF,11,16.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,6,006,GWF,12,2,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,6,006,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,6,006,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,6,006,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,6,006,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,6,006,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,6,006,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,6,006,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,6,006,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,7,007,GWF,1,7,kWh,energy,instant.,0,0,0
16.12.09,12:57,7,007,GWF,2,0.68,m^3,volume,instant.,0,0,0
16.12.09,12:57,7,007,GWF,3,0.68,m^3,volume,instant.,1,0,0
16.12.09,12:57,7,007,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,7,007,GWF,5,21,°C,return temperature,instant.,0,0,0
16.12.09,12:57,7,007,GWF,6,8.6,K,temperature difference,instant.,0,0,0
16.12.09,12:57,7,007,GWF,7,3,hours,on time,instant.,0,0,0
16.12.09,12:57,7,007,GWF,8,3,hours,operating time,instant.,0,0,0
16.12.09,12:57,7,007,GWF,9,212,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,7,007,GWF,10,2.07,kW,power,instant.,0,0,0
16.12.09,12:57,7,007,GWF,11,16.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,7,007,GWF,12,9,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,7,007,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,7,007,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,7,007,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,7,007,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,7,007,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,7,007,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,7,007,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,7,007,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,8,008,GWF,1,7,kWh,energy,instant.,0,0,0
16.12.09,12:57,8,008,GWF,2,0.80,m^3,volume,instant.,0,0,0
16.12.09,12:57,8,008,GWF,3,0.80,m^3,volume,instant.,1,0,0
16.12.09,12:57,8,008,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,8,008,GWF,5,22,°C,return temperature,instant.,0,0,0
16.12.09,12:57,8,008,GWF,6,7.8,K,temperature difference,instant.,0,0,0
16.12.09,12:57,8,008,GWF,7,1,hours,on time,instant.,0,0,0
16.12.09,12:57,8,008,GWF,8,1,hours,operating time,instant.,0,0,0
16.12.09,12:57,8,008,GWF,9,401,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,8,008,GWF,10,3.63,kW,power,instant.,0,0,0
16.12.09,12:57,8,008,GWF,11,16.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,8,008,GWF,12,2,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,8,008,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,8,008,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,8,008,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,8,008,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,8,008,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,8,008,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,8,008,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,8,008,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,9,009,GWF,1,7,kWh,energy,instant.,0,0,0
16.12.09,12:57,9,009,GWF,2,0.38,m^3,volume,instant.,0,0,0
16.12.09,12:57,9,009,GWF,3,0.38,m^3,volume,instant.,1,0,0
16.12.09,12:57,9,009,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,9,009,GWF,5,14,°C,return temperature,instant.,0,0,0
16.12.09,12:57,9,009,GWF,6,15.3,K,temperature difference,instant.,0,0,0
16.12.09,12:57,9,009,GWF,7,1,hours,on time,instant.,0,0,0
16.12.09,12:57,9,009,GWF,8,1,hours,operating time,instant.,0,0,0
16.12.09,12:57,9,009,GWF,9,231,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,9,009,GWF,10,3.98,kW,power,instant.,0,0,0
16.12.09,12:57,9,009,GWF,11,16.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,9,009,GWF,12,2,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,9,009,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,9,009,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,9,009,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,9,009,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,9,009,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,9,009,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,9,009,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,9,009,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,10,010,GWF,1,5,kWh,energy,instant.,0,0,0
16.12.09,12:57,10,010,GWF,2,0.45,m^3,volume,instant.,0,0,0
16.12.09,12:57,10,010,GWF,3,0.45,m^3,volume,instant.,1,0,0
16.12.09,12:57,10,010,GWF,4,30,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,10,010,GWF,5,20,°C,return temperature,instant.,0,0,0
16.12.09,12:57,10,010,GWF,6,9.9,K,temperature difference,instant.,0,0,0
16.12.09,12:57,10,010,GWF,7,1,hours,on time,instant.,0,0,0
16.12.09,12:57,10,010,GWF,8,1,hours,operating time,instant.,0,0,0
16.12.09,12:57,10,010,GWF,9,350,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,10,010,GWF,10,3.84,kW,power,instant.,0,0,0
16.12.09,12:57,10,010,GWF,11,16.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,10,010,GWF,12,1,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,10,010,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,10,010,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,10,010,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,10,010,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,10,010,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,10,010,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,10,010,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,10,010,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,11,011,GWF,1,0,kWh,energy,instant.,0,0,0
16.12.09,12:57,11,011,GWF,2,0.00,m^3,volume,instant.,0,0,0
16.12.09,12:57,11,011,GWF,3,0.00,m^3,volume,instant.,1,0,0
16.12.09,12:57,11,011,GWF,4,44,°C,flow temperature,instant.,0,0,0
16.12.09,12:57,11,011,GWF,5,20,°C,return temperature,instant.,0,0,0
16.12.09,12:57,11,011,GWF,6,23.5,K,temperature difference,instant.,0,0,0
16.12.09,12:57,11,011,GWF,7,4,hours,on time,instant.,0,0,0
16.12.09,12:57,11,011,GWF,8,4,hours,operating time,instant.,0,0,0
16.12.09,12:57,11,011,GWF,9,0,l/h,volume flow,instant.,0,0,0
16.12.09,12:57,11,011,GWF,10,0.00,kW,power,instant.,0,0,0
16.12.09,12:57,11,011,GWF,11,16.12.09 12:57 Win  V,"",time point,instant.,0,0,0
16.12.09,12:57,11,011,GWF,12,0,HCA,HCA-Unit,instant.,1,0,0
16.12.09,12:57,11,011,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
16.12.09,12:57,11,011,GWF,14,0,kWh,energy,instant.,0,1,0
16.12.09,12:57,11,011,GWF,15,0.00,m^3,volume,instant.,0,1,0
16.12.09,12:57,11,011,GWF,16,0.00,m^3,volume,instant.,1,1,0
16.12.09,12:57,11,011,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
16.12.09,12:57,11,011,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
16.12.09,12:57,11,011,GWF,19,00.00.00,"",time point,instant.,0,1,0
16.12.09,12:57,11,011,GWF,20,$00,"",M-Bus state,"","","",""
16.12.09,12:57,12,012,GWF,1,012,"",fabrication #,instant.,0,0,0
16.12.09,12:57,12,012,GWF,2,0000000.1,m^3,volume,instant.,0,0,0
16.12.09,12:57,12,012,GWF,3,$00,"",M-Bus state,"","","",""
16.12.09,12:57,13,013,GWF,1,013,"",fabrication #,instant.,0,0,0
16.12.09,12:57,13,013,GWF,2,0000000.2,m^3,volume,instant.,0,0,0
16.12.09,12:57,13,013,GWF,3,$00,"",M-Bus state,"","","",""
01.01.10,00:00,1,001,GWF,1,729,kWh,energy,instant.,0,0,0
01.01.10,00:00,1,001,GWF,2,80.92,m^3,volume,instant.,0,0,0
01.01.10,00:00,1,001,GWF,3,80.75,m^3,volume,instant.,1,0,0
01.01.10,00:00,1,001,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.01.10,00:00,1,001,GWF,5,25,°C,return temperature,instant.,0,0,0
01.01.10,00:00,1,001,GWF,6,1.3,K,temperature difference,instant.,0,0,0
01.01.10,00:00,1,001,GWF,7,375,hours,on time,instant.,0,0,0
01.01.10,00:00,1,001,GWF,8,375,hours,operating time,instant.,0,0,0
01.01.10,00:00,1,001,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.01.10,00:00,1,001,GWF,10,0.00,kW,power,instant.,0,0,0
01.01.10,00:00,1,001,GWF,11,31.12.09 23:58 Win  V,"",time point,instant.,0,0,0
01.01.10,00:00,1,001,GWF,12,87,HCA,HCA-Unit,instant.,1,0,0
01.01.10,00:00,1,001,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.10,00:00,1,001,GWF,14,0,kWh,energy,instant.,0,1,0
01.01.10,00:00,1,001,GWF,15,0.00,m^3,volume,instant.,0,1,0
01.01.10,00:00,1,001,GWF,16,0.00,m^3,volume,instant.,1,1,0
01.01.10,00:00,1,001,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.01.10,00:00,1,001,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.10,00:00,1,001,GWF,19,00.00.00,"",time point,instant.,0,1,0
01.01.10,00:00,1,001,GWF,20,$00,"",M-Bus state,"","","",""
01.01.10,00:00,2,002,GWF,1,373,kWh,energy,instant.,0,0,0
01.01.10,00:00,2,002,GWF,2,54.63,m^3,volume,instant.,0,0,0
01.01.10,00:00,2,002,GWF,3,54.49,m^3,volume,instant.,1,0,0
01.01.10,00:00,2,002,GWF,4,24,°C,flow temperature,instant.,0,0,0
01.01.10,00:00,2,002,GWF,5,24,°C,return temperature,instant.,0,0,0
01.01.10,00:00,2,002,GWF,6,0.0,K,temperature difference,instant.,0,0,0
01.01.10,00:00,2,002,GWF,7,374,hours,on time,instant.,0,0,0
01.01.10,00:00,2,002,GWF,8,374,hours,operating time,instant.,0,0,0
01.01.10,00:00,2,002,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.01.10,00:00,2,002,GWF,10,0.00,kW,power,instant.,0,0,0
01.01.10,00:00,2,002,GWF,11,31.12.09 23:59 Win  V,"",time point,instant.,0,0,0
01.01.10,00:00,2,002,GWF,12,54,HCA,HCA-Unit,instant.,1,0,0
01.01.10,00:00,2,002,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.10,00:00,2,002,GWF,14,0,kWh,energy,instant.,0,1,0
01.01.10,00:00,2,002,GWF,15,0.00,m^3,volume,instant.,0,1,0
01.01.10,00:00,2,002,GWF,16,0.00,m^3,volume,instant.,1,1,0
01.01.10,00:00,2,002,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.01.10,00:00,2,002,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.10,00:00,2,002,GWF,19,00.00.00,"",time point,instant.,0,1,0
01.01.10,00:00,2,002,GWF,20,$00,"",M-Bus state,"","","",""
01.01.10,00:00,3,003,GWF,1,876,kWh,energy,instant.,0,0,0
01.01.10,00:00,3,003,GWF,2,80.30,m^3,volume,instant.,0,0,0
01.01.10,00:00,3,003,GWF,3,80.21,m^3,volume,instant.,1,0,0
01.01.10,00:00,3,003,GWF,4,28,°C,flow temperature,instant.,0,0,0
01.01.10,00:00,3,003,GWF,5,25,°C,return temperature,instant.,0,0,0
01.01.10,00:00,3,003,GWF,6,2.6,K,temperature difference,instant.,0,0,0
01.01.10,00:00,3,003,GWF,7,374,hours,on time,instant.,0,0,0
01.01.10,00:00,3,003,GWF,8,374,hours,operating time,instant.,0,0,0
01.01.10,00:00,3,003,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.01.10,00:00,3,003,GWF,10,0.00,kW,power,instant.,0,0,0
01.01.10,00:00,3,003,GWF,11,30.12.09 23:58 Win  V,"",time point,instant.,0,0,0
01.01.10,00:00,3,003,GWF,12,146,HCA,HCA-Unit,instant.,1,0,0
01.01.10,00:00,3,003,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.10,00:00,3,003,GWF,14,0,kWh,energy,instant.,0,1,0
01.01.10,00:00,3,003,GWF,15,0.00,m^3,volume,instant.,0,1,0
01.01.10,00:00,3,003,GWF,16,0.00,m^3,volume,instant.,1,1,0
01.01.10,00:00,3,003,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.01.10,00:00,3,003,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.10,00:00,3,003,GWF,19,00.00.00,"",time point,instant.,0,1,0
01.01.10,00:00,3,003,GWF,20,$00,"",M-Bus state,"","","",""
01.01.10,00:00,4,004,GWF,1,751,kWh,energy,instant.,0,0,0
01.01.10,00:00,4,004,GWF,2,71.97,m^3,volume,instant.,0,0,0
01.01.10,00:00,4,004,GWF,3,71.90,m^3,volume,instant.,1,0,0
01.01.10,00:00,4,004,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.01.10,00:00,4,004,GWF,5,23,°C,return temperature,instant.,0,0,0
01.01.10,00:00,4,004,GWF,6,2.8,K,temperature difference,instant.,0,0,0
01.01.10,00:00,4,004,GWF,7,374,hours,on time,instant.,0,0,0
01.01.10,00:00,4,004,GWF,8,374,hours,operating time,instant.,0,0,0
01.01.10,00:00,4,004,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.01.10,00:00,4,004,GWF,10,0.00,kW,power,instant.,0,0,0
01.01.10,00:00,4,004,GWF,11,31.12.09 23:58 Win  V,"",time point,instant.,0,0,0
01.01.10,00:00,4,004,GWF,12,116,HCA,HCA-Unit,instant.,1,0,0
01.01.10,00:00,4,004,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.10,00:00,4,004,GWF,14,0,kWh,energy,instant.,0,1,0
01.01.10,00:00,4,004,GWF,15,0.00,m^3,volume,instant.,0,1,0
01.01.10,00:00,4,004,GWF,16,0.00,m^3,volume,instant.,1,1,0
01.01.10,00:00,4,004,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.01.10,00:00,4,004,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.10,00:00,4,004,GWF,19,00.00.00,"",time point,instant.,0,1,0
01.01.10,00:00,4,004,GWF,20,$00,"",M-Bus state,"","","",""
01.01.10,00:00,5,005,GWF,1,972,kWh,energy,instant.,0,0,0
01.01.10,00:00,5,005,GWF,2,156.30,m^3,volume,instant.,0,0,0
01.01.10,00:00,5,005,GWF,3,154.27,m^3,volume,instant.,1,0,0
01.01.10,00:00,5,005,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.01.10,00:00,5,005,GWF,5,24,°C,return temperature,instant.,0,0,0
01.01.10,00:00,5,005,GWF,6,2.1,K,temperature difference,instant.,0,0,0
01.01.10,00:00,5,005,GWF,7,371,hours,on time,instant.,0,0,0
01.01.10,00:00,5,005,GWF,8,371,hours,operating time,instant.,0,0,0
01.01.10,00:00,5,005,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.01.10,00:00,5,005,GWF,10,0.00,kW,power,instant.,0,0,0
01.01.10,00:00,5,005,GWF,11,31.12.09 23:58 Win  V,"",time point,instant.,0,0,0
01.01.10,00:00,5,005,GWF,12,156,HCA,HCA-Unit,instant.,1,0,0
01.01.10,00:00,5,005,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.01.10,00:00,5,005,GWF,14,0,kWh,energy,instant.,0,1,0
01.01.10,00:00,5,005,GWF,15,0.00,m^3,volume,instant.,0,1,0
01.01.10,00:00,5,005,GWF,16,0.00,m^3,volume,instant.,1,1,0
01.01.10,00:00,5,005,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.01.10,00:00,5,005,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.01.10,00:00,5,005,GWF,19,00.00.00,"",time point,instant.,0,1,0
01.01.10,00:00,5,005,GWF,20,$00,"",M-Bus state,"","","",""
01.01.10,00:00,6,006,GWF,1,500,kWh,energy,instant.,0,0,0
01.01.10,00:00,6,006,GWF,2,66.78,m^3,volume,instant.,0,0,0
01.01.10,00:00,6,006,GWF,3,66.68,m^3,volume,instant.,1,0,0
01.01.10,00:00,6,006,GWF,4,22,°C,flow temperature,instant.,0,0,0
01.01.10,00:00,6,006,GWF,5,21,°C,return temperature,instant.,0,0,0
01.01.10,00:00,6,006,GWF,6,0.9,K,temperature difference,instant.,0,0,0
01.01.10,00:00,6,006,GWF,7,373,hours,on time,instant.,0,0,0
01.01.10,00:00,6,006,GWF,8,373,hours,operating time,instant.,0,0,0
01.01.10,00:00,6,006,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.01.10,00:00,6,006,GWF,10,0.00,kW,power,instant.,0,0,0
01.01.10,00:00,6,006,GWF,11,31.12.09 23:58 Win  V,"",time point,instant.,0,0,0
